text	translation
Fusebox	Caixa de fusíveis
Locker	Armário
Mailbox	Caixa de correio
Nightstand	Mesinha de cabeceira
Boxes	Caixas
Stove	Fogão
Furniture	Móveis
Furnitures	Móveis
Bed (Civilian)	Cama (civil)
Bed C.	Cama C.
Bed (Nomad)	Cama (Nomad)
Bed N.	Cama N.
Cabinet (Medical)	Armário (médico)
Cabinet M.	Gabinete M.
Cabinet (Office)	Gabinete
Cabinet. 0	Gabinete. 0
Cabinet (Wood)	Armário (de madeira)
Cabinet W.	Armário W.
Carpet (Persian)	Tapete (persa)
Carpet P.	Carpet P.
Carpet (Rag)	Tapete (de retalhos)
Carpet R.	Carpet R.
Chair (Office)	Cadeira (de escritório)
Chair O.	Presidente O.
Chair (School)	Coordenador (Faculdade)
Chair S.	Presidente S.
Sun Chair	Cadeira Sun
S. Chair	Presidente
Crate (Military)	Caixa (militar)
Crate M.	Crate M.
Crate (Special)	Caixa (Especial)
Crate S.	Crate S.
Cupboard	Armário
C. Board	C. Conselho
Curtain (Long)	Cortina (longa)
Curtain L.	Cortina L.
Curtain (Mini)	Cortina (Mini)
Curtain M.	Cortina M.
Dartboard	Alvo de dardos
D. Board	D. Conselho
N. Stand	N. Stand
Painting (Lake)	Pintura (Lago)
Painting L.	Pintura L.
Pallet	Palete
Poster (Posture)	Cartaz (Postura)
Poster P.	Cartaz P.
Rack (Coat)	Cabideiro (para casacos)
Rack C.	Rack C.
Rya (Maria)	Rya (Maria)
Rya M.	Rya M.
Shelf (Metal)	Prateleira (de metal)
Shelf M.	Prateleira M.
Shelf (Wall)	Prateleira (de parede)
Shelf W.	Prateleira W.
Shelf (Wood)	Prateleira (de madeira)
Sign (Border Zone)	Placa (Zona de Fronteira)
Sign BZ.	Assine BZ.
Sofa (Leather)	Sofá (couro)
Sofa L.	Sofá L.
Stool (Military)	Banco (militar)
Stool M.	M. Stool
Stool (Padded)	Banqueta (acolchoada)
Stool P.	Fezes P.
Table (Cabin)	Mesa (cabine)
Table C.	Tabela C.
Table (Canteen)	Mesa (refeitório)
Table (Kitchen)	Mesa (de cozinha)
Table K.	Tabela K.
Table (Office)	Mesa (de escritório)
Table. O	Tabela. O
Target Stand	Suporte para alvo
Target S.	Destino S.
Television	Televisão
TV	TV
Trolley (Short)	Carrinho (curto)
Trolley S.	Trolley S.
Trolley (Tall)	Carrinho (alto)
Trolley T.	Carrinho T.
Weapon Display	Exposição de armas
Weapon D.	Arma D.
Unload	Descarregar
Clear Chamber	Câmara transparente
Unequip	Retirar
Equip	Equipar
Show	Mostrar
Hide	Ocultar
Activated	Ativado
Not active	Não está ativo
All maps & zones	Todos os mapas e zonas
Active	Ativo
Repair	Reparação
Craft	Artesanato
Added	Adicionado
Remove	Remover
Completed	Concluído
Add to Notes	Adicionar às notas
Frozen	Congelado
Permadeath Zone	Zona de Morte Permanente
[Open]	[Abrir]
Door [Jammed]	Porta [Encravada]
Door [Occupied]	Porta [Ocupada]
Door [Close]	Porta [Fechar]
Door [Open]	Porta [Aberta]
Sleep (Random sleep: 6-12h)	Sono (duração aleatória: 6 a 12 horas)
Turn Off	Desligar
Turn On	Ligar
Radio [Turn Off]	Rádio [Desligar]
Radio [Turn On]	Rádio [Ligar]
Television [Turn Off]	Televisão [Desligar]
Television [Turn On]	Televisão [Ligar]
Rescue Cat	Gato resgatado
Cat is eating, do not disturb	O gato está comendo, não incomodem
Fuel Tank [89%]	Tanque de combustível [89%]
Feed cat:	Alimentar o gato:
Indoors	Em ambientes fechados
Indoor	Interno
Mine	Meu
Lure	Isca
(Military)	(Militar)
