text	translation
Rack (Coat)	ラック（コート用）
Rack C.	ラックC.
Rya (Maria)	リヤ（マリア）
Rya M.	Rya M.
Shelf (Metal)	棚（金属製）
Shelf M.	シェルフ・M.
Shelf (Wall)	棚（壁掛け）
Shelf W.	シェルフ・W.
Shelf (Wood)	棚（木製）
Sign (Border Zone)	標識（境界区域）
Sign BZ.	BZにサインしてください。
Sofa (Leather)	ソファ（本革）
Sofa L.	ソファ L.
Stool (Military)	スツール（軍用）
Stool M.	便 M.
Stool (Padded)	スツール（クッション付き）
Stool P.	便
Table (Cabin)	テーブル（客室）
Table C.	表C.
Table (Canteen)	テーブル（食堂用）
Table (Kitchen)	テーブル（キッチン用）
Table K.	表K.
Table (Office)	テーブル（オフィス用）
Table. O	表 O
Target Stand	ターゲットスタンド
Target S.	ターゲット・S
Television	テレビ
TV	テレビ
Trolley (Short)	トロリー（ショート）
Trolley S.	トロリー・S
Trolley (Tall)	トロリー（背の高いタイプ）
Trolley T.	トロリー・T
Weapon Display	武器展示
Weapon D.	武器D。
Unload	アンロード
Clear Chamber	チャンバーをクリア
Unequip	装備解除
Equip	装備
Show	表示
Hide	非表示
Activated	有効化
Not active	非アクティブ
All maps & zones	すべてのマップとゾーン
Active	アクティブ
Repair	修理
Craft	クラフト
Added	追加されました
Remove	削除
Completed	完了
Add to Notes	メモに追加
Frozen	氷結
Permadeath Zone	パーマネントデス・ゾーン
[Open]	[開く]
Door [Jammed]	ドア [開かない]
Door [Occupied]	ドア [使用中]
Door [Close]	ドア [閉じる]
Door [Open]	ドア [開]
Sleep (Random sleep: 6-12h)	睡眠（ランダムな睡眠時間：6～12時間）
Turn Off	オフにする
Turn On	オンにする
Radio [Turn Off]	ラジオ [オフ]
Radio [Turn On]	ラジオ [オン]
Television [Turn Off]	テレビ [オフ]
Television [Turn On]	テレビ [オン]
Rescue Cat	保護猫
Cat is eating, do not disturb	猫が食事中なので、邪魔しないでください
Fuel Tank [89%]	燃料タンク [89%]
Feed cat:	猫に餌をあげる：
Indoors	屋内
Indoor	屋内
Mine	地雷
Lure	ルアー
(Military)	（軍事）
