text	translation
Casette (Radio Hits)	Kassette (Radio-Hits)
Casette (Symphony)	Casette (Sinfonie)
Vostok Symphony	Vostok-Sinfonie
Casette Player	Kassettenrekorder
C. Player	C. Spieler
Coffeemaster	Kaffeemeister
C. Master	C. Master
Cooking Station	Kochstation
C. Station	C. Station
Hotplate	Kochplatte
Inverter	Wechselrichter
Narva	Narva
Polaris	Polaris
Fish	Fisch
Fishing	Angeln
Bream	Brassen
Fishing Rod	Angelrute
F. Rod	F. Rod
Perch	Barsch
Pike	Hecht
Roach	Schabe
Grenade	Granate
Helmet	Helm
Police Helmet (IIIA)	Polizeihelm (IIIA)
Police Helmet	Polizeihelm
P. Helmet	P. Helmet
Instrument	Instrument
Guitar	Gitarre
Harmonica	Mundharmonika
Harmo.	Harmo.
Key	Schlüssel
Attic Key	Schlüssel zum Dachboden
Attic K.	Attic K.
Bunker Key	Bunker Key
Bunker K.	Bunker K.
Cellar Key	Kellerschlüssel
Cellar K.	Keller K.
Classroom Key	Schlüssel zum Klassenzimmer
Class. K.	Klasse K.
Gymnasium Key	Schlüssel zum Gymnasium
Gym. K.	Gym. K.
Tunnel Key	Tunnel-Schlüssel
Tunnel K.	Tunnel K.
Knife	Messer
Jaeger 140	Jaeger 140
Jaeger	Jaeger
Skrama 200	Skrama 200
Skrama	Skrama
Skrama 240	Skrama 240
Lore	Hintergrundgeschichte
Cat	Katze
Oil Sample	Ölprobe
Oil S.	Öl S.
P. Report	P. Bericht
Heal	Heilen
Spray	Spray
Medical	Medizin
Antibiotics	Antibiotika
Antibio.	Antibio.
Antiseptic	Antiseptikum
A. Septic	A. Klärgrube
Balm	Balsam
Bandage	Verband
Bandage (Improvised)	Verband (improvisiert)
Cold Medicine	Erkältungsmittel
C. Med.	C. Med.
Deodorant	Deodorant
Deodora.	Deodora.
Gum	Kaugummi
Lotion	Lotion
Medkit	Verbandskasten
Melatonin	Melatonin
Melaton.	Melatonin.
Painkill.	Schmerzmittel.
Saline	Saline
Splint	Schiene
Splint (Improvised)	Schiene (improvisiert)
Thermal Blanket	Wärmedecke
Thermal	Thermisch
Tissues	Taschentücher
Sneeze	Niesen
Tourniquet	Blutstillungsband
Tourni.	Tourni.
Tourniquet (Improvised)	Blutstillungsbandage (improvisiert)
Wipes	Feuchttücher
Wipe	Abwischen
Misc	Sonstiges
Blanket	Decke
Board Game	Brettspiel
B. Game	B. Spiel
Bucket	Eimer
Coffee Filter	Kaffeefilter
C. Filter	C. Filter
Duct Tape	Klebeband
D. Tape	D. Klebeband
Happy Stove	Glücklicher Ofen
H. Stove	H. Stove
Jerry Can	Kanister
Jerry C.	Jerry C.
Lumber	Schnittholz
Map	Karte
Map (Tactical)	Karte (taktisch)
T. Map	T. Karte
Matches	Spiele
Mat.	Mat.
Mattress	Matratze
Mess Kit	Essgeschirr
Nails	Fingernägel
Oil Filter	Ölfilter
O. Filter	O. Filter
Pillow	Kissen
Rags	Lumpen
Sleeping_Bag	Schlafsack
Sleeping Bag	Schlafsack
S. Bag	S. Tasche
Sticks	Stäbchen
Tackle Box	Angelkiste
Tackle B.	Tackle B.
Toilet Paper	Toilettenpapier
T. Paper	T. Papier
Toolbox	Werkzeugkasten
Water Lock	Wassersperre
W. Lock	W. Lock
Weapon Repair Kit	Waffenreparaturset
Repair Kit	Reparaturset
Rig	Bohranlage
LVPC (Green)	LVPC (Grün)
LVPC (Winter)	LVPC (Winter)
Fishing Vest	Angelweste
F. Vest	F. Vest
Weapon	Waffe
Mag.	Mag.
KA-12 Magazine	KA-12-Magazin
KA-M Magazine	KA-M-Magazin
KAS-74U Magazine	KAS-74U-Magazin
C1911 Magazine	C1911-Magazin
G7 Magazine	G7-Magazin
KAR-21 Magazine (.223)	KAR-21-Magazin (.223)
KAR-21 Magazine (.308)	KAR-21-Magazin (.308)
KAR-21 Barrel (.308)	KAR-21-Lauf (.308)
KAR-21 Barrel	KAR-21-Lauf
Barrel	Lauf
KP-31 Drum	KP-31-Trommel
Drum	Trommel
STANAG Magazine	STANAG-Magazin
M78 Magazine	M78-Magazin
Karov	Karov
Karov Magazine	Karov-Magazin
Mosin	Mosin
PM5 Magazine	PM5-Magazin
MP7 Magazine	MP7-Magazin
P3 Magazine	P3-Magazin
RK Magazine	RK-Magazin
VSD Magazine	VSD-Magazin
SS Magazine	SS-Magazin
Ammo	Munition
Attachment	Anhang
Hybrid	Hybrid
Kobra	Kobra
Leopard	Leopard
Micro	Mikro
Monster	Monster
Thor	Thor
Fire [Ignite]	Feuer [Entzünden]
Fire [Matches not equipped]	Feuer [keine Streichhölzer vorhanden]
Fire [Extinguish]	Feuer [Löschen]
New Furniture Added [Catalog]	Neue Möbel hinzugefügt [Katalog]
Boss Killed	Chef getötet
Cat Rescued	Katze gerettet
Cat Vital Activated	Cat Vital aktiviert
Cat Died	Die Katze ist gestorben
You have been spotted!	Du wurdest entdeckt!
Player Returned	Spieler zurückgekehrt
Airdrop	Airdrop
Tutorial Crate	Tutorial-Kiste
Electric Box	Schaltkasten
Medical Cabinet	Medizinschrank
Office Cabinet	Büroschrank
Cabinet	Schrank
Corpse	Leiche
Bandit Corpse	Leiche eines Banditen
Crate Military	Crate Military
Crate Special	Kisten-Sonderangebot
Wooden Crate	Holzkiste
Garbage	Müll
Fireplace	Kamin
Freezer	Gefrierschrank
Fridge	Kühlschrank
Fusebox	Sicherungskasten
Locker	Spind
Mailbox	Postfach
Nightstand	Nachttisch
Boxes	Kisten
Stove	Herd
Furniture	Möbel
Furnitures	Möbel
Bed (Civilian)	Bett (für Zivilisten)
Bed C.	Bett C.
Bed (Nomad)	Bett (Nomad)
Bed N.	Bett N.
Cabinet (Medical)	Schrank (medizinisch)
Cabinet M.	Schrank M.
Cabinet (Office)	Kabinett (Büro)
Cabinet. 0	Schrank. 0
Cabinet (Wood)	Schrank (Holz)
Cabinet W.	Schrank W.
Carpet (Persian)	Teppich (persisch)
Carpet P.	Teppich P.
Carpet (Rag)	Teppich (Flickenteppich)
Carpet R.	Carpet R.
Chair (Office)	Stuhl (Büro)
Chair O.	Vorsitzender O.
Chair (School)	Lehrstuhl (Fakultät)
Chair S.	Vorsitzender S.
Sun Chair	Sonnenstuhl
S. Chair	S. Vorsitzender
Crate (Military)	Kiste (Militär)
Crate M.	Crate M.
Crate (Special)	Kiste (Spezial)
Crate S.	Crate S.
Cupboard	Schrank
C. Board	C. Vorstand
Curtain (Long)	Vorhang (lang)
Curtain L.	Vorhang L.
Curtain (Mini)	Vorhang (Mini)
Curtain M.	Vorhang M.
Dartboard	Dartscheibe
D. Board	D. Vorstand
N. Stand	N. Stand
Painting (Lake)	Gemälde (See)
Painting L.	Gemälde L.
Pallet	Palette
Poster (Posture)	Poster (Körperhaltung)
Poster P.	Poster P.
Rack (Coat)	Garderobe (Kleider)
Rack C.	Regal C.
Rya (Maria)	Rya (Maria)
Rya M.	Rya M.
Shelf (Metal)	Regal (Metall)
Shelf M.	Regal M.
Shelf (Wall)	Regal (Wand)
Shelf W.	Regal W.
Shelf (Wood)	Regal (Holz)
Sign (Border Zone)	Schild (Grenzgebiet)
Sign BZ.	Unterschreibe BZ.
Sofa (Leather)	Sofa (Leder)
Sofa L.	Sofa L.
Stool (Military)	Hocker (Militär)
Stool M.	Stuhl M.
Stool (Padded)	Hocker (gepolstert)
Stool P.	Stuhl P.
Table (Cabin)	Tisch (Kabine)
Table C.	Tabelle C.
Table (Canteen)	Tisch (Kantine)
Table (Kitchen)	Tisch (Küche)
Table K.	Tabelle K.
Table (Office)	Schreibtisch
Table. O	Tabelle. O
Target Stand	Zielständer
Target S.	Ziel S.
Television	Fernsehen
TV	Fernsehen
Trolley (Short)	Trolley (kurz)
Trolley S.	Trolley S.
Trolley (Tall)	Rollwagen (hoch)
Trolley T.	Trolley T.
Weapon Display	Waffenausstellung
Weapon D.	Waffe D.
Unload	Entladen
Clear Chamber	Klarsichtkammer
Unequip	Ausrüsten
Equip	Ausrüsten
Show	Anzeigen
Hide	Ausblenden
Activated	Aktiviert
Not active	Nicht aktiv
All maps & zones	Alle Karten & Zonen
Active	Aktiv
Repair	Reparatur
Craft	Handwerk
Added	Hinzugefügt
Remove	Entfernen
Completed	Abgeschlossen
Add to Notes	Zu den Notizen hinzufügen
Frozen	Gefroren
Permadeath Zone	Permadeath-Zone
[Open]	[Öffnen]
Door [Jammed]	Tür [klemmt]
Door [Occupied]	Tür [Besetzt]
Door [Close]	Tür [Schließen]
Door [Open]	Tür [Offen]
Sleep (Random sleep: 6-12h)	Schlaf (Zufällige Schlafdauer: 6–12 Stunden)
Turn Off	Ausschalten
Turn On	Einschalten
Radio [Turn Off]	Radio [Ausschalten]
Radio [Turn On]	Radio [Einschalten]
Television [Turn Off]	Fernseher [Ausschalten]
Television [Turn On]	Fernseher [Einschalten]
Rescue Cat	Rettungskatze
Cat is eating, do not disturb	Die Katze frisst gerade, bitte nicht stören
Fuel Tank [89%]	Kraftstofftank [89 %]
Feed cat:	Katzenfutter:
Indoors	In Innenräumen
Indoor	Innerhalb
Mine	Meins
Lure	Köder
(Military)	(Militär)
