text	translation
Medkit	구급상자
Melatonin	멜라토닌
Melaton.	멜라토닌
Painkill.	진통제
Saline	식염수
Splint	부목
Splint (Improvised)	부목 (급조)
Thermal Blanket	보온 담요
Thermal	보온 담요
Tissues	티슈
Sneeze	코풀기
Tourniquet	지혈대
Tourni.	지혈대
Tourniquet (Improvised)	지혈대 (급조)
Wipes	물티슈
Wipe	닦기
Misc	기타
 Misc	 기타
Blanket	담요
Board Game	보드게임
B. Game	보드게임
Bucket	양동이
Coffee Filter	커피 필터
C. Filter	커피필터
Duct Tape	덕트 테이프
D. Tape	덕테이프
Happy Stove	화로
H. Stove	화로
Jerry Can	기름통
Jerry C.	기름통
Lumber	목재
Map	지도
Map (Tactical)	전술 지도
T. Map	전술 지도
Matches	성냥
Mat.	성냥
Mattress	매트리스
Mess Kit	반합
Nails	못
Oil Filter	오일 필터
O. Filter	오일 필터
Pillow	배게
Rags	헝겊
Sleeping_Bag	침낭
Sleeping Bag	침낭
S. Bag	침낭
Sticks	나뭇가지
Tackle Box	낚시 도구함
Tackle B.	낚시 도구함
Toilet Paper	화장지
T. Paper	화장지
Toolbox	공구함
Water Lock	발효 마개
W. Lock	발효 마개
Weapon Repair Kit	무기 수리 키트
Repair Kit	수리 키트
Rig	조끼
LVPC (Green)	LVPC (그린)
LVPC (Winter)	LVPC (겨울)
Fishing Vest	낚시 조끼
F. Vest	낚시 조끼
Weapon	무기
Mag.	탄창
KA-12 Magazine	KA-12 탄창
KA-M Magazine	KA-M 탄창
KAS-74U Magazine	KAS-74U 탄창
C1911 Magazine	C1911 탄창
G7 Magazine	G7 탄창
KAR-21 Magazine (.223)	KAR-21 탄창 (.223)
KAR-21 Magazine (.308)	KAR-21 탄창 (.308)
KAR-21 Barrel (.308)	KAR-21 총열 (.308)
KAR-21 Barrel	KAR-21 총열
Barrel	총열
KP-31 Drum	KP-31 드럼 탄창
Drum	드럼 탄창
STANAG Magazine	STANAG 탄창
M78 Magazine	M78 탄창
Karov	카로프
Karov Magazine	Karov 탄창
Mosin	모신
PM5 Magazine	PM5 탄창
MP7 Magazine	MP7 탄창
P3 Magazine	P3 탄창
RK Magazine	RK 탄창
VSD Magazine	VSD 탄창
SS Magazine	SS 탄창
New Furniture Added [Catalog]	새 가구 추가됨 [카탈로그]
Boss Killed	보스 처치됨
Cat Rescued	고양이 구조됨
Cat Vital Activated	고양이 상태 활성화됨
Cat Died	고양이가 사망했습니다
You have been spotted!	적발되었습니다!
Airdrop	보급품
Tutorial Crate	튜토리얼 상자
Electric Box	배전함
Medical Cabinet	의료 수납장
Office Cabinet	사무용 수납장
Cabinet	수납장
Bandit	밴디트
Bandit Corpse	밴디트 시체
Crate Military	군용 상자
Crate Special	특수 상자
Wooden Crate	나무 상자
Garbage	쓰레기
Fireplace	화로
Freezer	냉동고
Fridge	냉장고
Fusebox	퓨즈박스
Locker	사물함
Mailbox	우편함
Nightstand	협탁
Boxes	박스
Stove	스토브
Furniture	가구
Furnitures	가구
Bed (Civilian)	침대 (민간용)
Bed C.	침대 민간.
Bed (Nomad)	침대 (방랑자)
Bed N.	침대 방랑.
Cabinet (Medical)	수납장 (의료용)
Cabinet M.	수납장 의료.
Cabinet (Office)	수납장 (사무용)
Cabinet. 0	수납장 사무.
Cabinet (Wood)	수납장 (나무)
Cabinet W.	수납장 나무.
Carpet (Persian)	카펫 (페르시안)
Carpet P.	카펫 페르.
Carpet (Rag)	카펫 (누더기)
Carpet R.	카펫 누더기.
Chair (Office)	의자 (사무용)
Chair O.	의자 사무.
Chair (School)	의자 (학교용)
Chair S.	의자 학교.
Sun Chair	선베드
S. Chair	선베드
Crate (Military)	상자 (군용)
Crate M.	상자 군용.
Crate (Special)	상자 (특수)
Crate S.	상자 특수.
Cupboard	찬장
C. Board	찬장
Curtain (Long)	커튼 (대형)
Curtain L.	커튼 대형.
Curtain (Mini)	커튼 (소형)
Curtain M.	커튼 소형.
Dartboard	다트판
D. Board	다트판
N. Stand	협탁
Painting (Lake)	그림 (호수)
Painting L.	그림 호수.
Pallet	팔레트
Poster (Posture)	포스터 (바른자세)
Poster P.	"포스터
바른자세"
Rack (Coat)	옷걸이 (코트)
Rack C.	옷걸이
Rya (Maria)	융단 (마리아)
Rya M.	융단 마리아.
Shelf (Metal)	선반 (철제)
Shelf M.	선반 (철제)
Shelf (Wall)	선반 (벽면)
Shelf W.	선반
Shelf (Wood)	선반 (나무)
Sign (Border Zone)	표지판 (접경 지대)
Sign BZ.	표지판 (접경 지대)
Sofa (Leather)	소파 (가죽)
Sofa L.	소파 (가죽)
Stool (Military)	의자 (군용)
Stool M.	의자 (군용)
Stool (Padded)	의자 (쿠션)
Stool P.	의자 (쿠션)
Table (Cabin)	테이블 (오두막)
Table C.	테이블 (오두막)
Table (Canteen)	테이블 (식당)
Table (Kitchen)	테이블 (주방)
Table K.	테이블 (주방)
Table (Office)	테이블 (사무용)
Table. O	테이블 (사무용)
Target Stand	표적 거치대
Target S.	표적 거치대
Television	텔레비전
TV	TV
Trolley (Short)	트롤리 (소형)
Trolley S.	트롤리 (소형)
Trolley (Tall)	트롤리 (대형)
Trolley T.	트롤리 (대형)
Weapon Display	무기 진열대
Weapon D.	무기 진열대
Unload	탄 꺼내기
Show	보기
Hide	숨기기
Added	추가됨
Unequip	해제
Equip	장비
Sleep (Random sleep: 6-12h)	잠들기 (랜덤 시간: 6-12h)
Cat is eating, do not disturb	고양이는 밥을 먹고있습니다. 귀찮게 하지 말아주세요.
Feed cat:	고양이에게 먹이 주기:
Rescue Cat	고양이 구출
Frozen	냉동됨
Clear Chamber	약실 비우기
Door [Jammed]	문 [막힘]
Door [Occupied]	문 [사용중]
Door [Close]	문 [닫기]
Door [Open]	문 [열기]
All maps & zones	모든 지역 및 구역
Activated	활성화됨
Not active	활성화되지 않음
Active	활성화
Fuel Tank [89%]	연료 탱크 [89%]
Permadeath Zone	퍼마데스 구역 (부활 불가)
[Open]	[열기]
Radio [Turn Off]	라디오 [켜기]
Radio [Turn On]	라디오 [끄기]
Repair	수리
Craft	제작
Turn Off	끄기
Turn On	켜기
Remove	제거
Completed	완료됨
Add to Notes	노트에 추가
Television [Turn Off]	텔레비전 [끄기]
Television [Turn On]	텔레비전 [끄기]
Corpse	시체
Vital	바이탈
Indoors	실내
Indoor	실내
Mine	지뢰
Lure	루어
