text	translation
 Misc	 Divers
Blanket	Couverture
Board Game	Jeu de société
B. Game	B. Jeu
Bucket	Seau
Coffee Filter	Filtre à café
C. Filter	C. Filtre
Duct Tape	Ruban adhésif
D. Tape	D. Ruban adhésif
Happy Stove	Happy Stove
H. Stove	H. Stove
Jerry Can	Jerrican
Jerry C.	Jerry C.
Lumber	Bois
Map	Carte
Map (Tactical)	Carte (tactique)
T. Map	T. Carte
Matches	Rencontres
Mat.	Mat.
Mattress	Matelas
Mess Kit	Garniture de cuisine
Nails	Ongles
Oil Filter	Filtre à huile
O. Filter	O. Filtre
Pillow	Oreiller
Rags	Chiffons
Sleeping_Bag	Sac de couchage
Sleeping Bag	Sac de couchage
S. Bag	S. Bag
Sticks	Bâtons
Tackle Box	Boîte à pêche
Tackle B.	Tackle B.
Toilet Paper	Papier hygiénique
T. Paper	T. Paper
Toolbox	Boîte à outils
Water Lock	Siphon
W. Lock	W. Lock
Weapon Repair Kit	Kit de réparation d'armes
Repair Kit	Kit de réparation
Rig	Plateforme
LVPC (Green)	LVPC (Vert)
LVPC (Winter)	LVPC (hiver)
Fishing Vest	Gilet de pêche
F. Vest	F. Vest
Weapon	Arme
Mag.	Mag.
KA-12 Magazine	Magazine KA-12
KA-M Magazine	Magazine KA-M
KAS-74U Magazine	Chargeur KAS-74U
C1911 Magazine	Magazine C1911
G7 Magazine	Magazine G7
KAR-21 Magazine (.223)	Chargeur KAR-21 (.223)
KAR-21 Magazine (.308)	Chargeur KAR-21 (.308)
KAR-21 Barrel (.308)	Canon KAR-21 (.308)
KAR-21 Barrel	Canon du KAR-21
Barrel	Fût
KP-31 Drum	Fût KP-31
Drum	Tambour
STANAG Magazine	Magazine STANAG
M78 Magazine	Magazine M78
Karov	Karov
Karov Magazine	Magazine Karov
Mosin	Mosin
PM5 Magazine	Magazine PM5
MP7 Magazine	Chargeur MP7
P3 Magazine	Magazine P3
RK Magazine	Magazine RK
VSD Magazine	Magazine VSD
SS Magazine	Magazine SS
New Furniture Added [Catalog]	Nouveaux meubles ajoutés [Catalogue]
Boss Killed	Le patron a été tué
Cat Rescued	Un chat sauvé
Cat Vital Activated	Cat Vital Activé
Cat Died	Le chat est mort
You have been spotted!	On t'a repéré !
Player Returned	Le joueur est revenu
Airdrop	Distribution aérienne
Tutorial Crate	Tutoriel Crate
Electric Box	Boîtier électrique
Medical Cabinet	Armoire à pharmacie
Office Cabinet	Armoire de bureau
Cabinet	Armoire
Bandit	Bandit
Bandit Corpse	Cadavre de bandit
Crate Military	Crate Military
Crate Special	Offre spéciale sur les caisses
Wooden Crate	Caisse en bois
Garbage	Déchets
Fireplace	Cheminée
Freezer	Congélateur
Fridge	Réfrigérateur
Fusebox	Boîtier électrique
Locker	Casier
Mailbox	Boîte aux lettres
Nightstand	Table de chevet
Boxes	Boîtes
Stove	Cuisinière
Furniture	Mobilier
Furnitures	Meubles
Bed (Civilian)	Lit (civil)
Bed C.	Lit C.
Bed (Nomad)	Lit (Nomad)
Bed N.	Lit N.
Cabinet (Medical)	Armoire (médicale)
Cabinet M.	Armoire M.
Cabinet (Office)	Cabinet (bureau)
Cabinet. 0	Armoire. 0
Cabinet (Wood)	Armoire (en bois)
Cabinet W.	Armoire W.
Carpet (Persian)	Tapis (persan)
Carpet P.	Carpet P.
Carpet (Rag)	Tapis (en chiffons)
Carpet R.	Carpet R.
Chair (Office)	Chaise (de bureau)
Chair O.	Chaise O.
Chair (School)	Président (de l'école)
Chair S.	Chaise S.
Sun Chair	Chaise longue
S. Chair	Président
Crate (Military)	Caisse (militaire)
Crate M.	Crate M.
Crate (Special)	Caisse (spéciale)
Crate S.	Crate S.
Cupboard	Armoire
C. Board	C. Conseil d'administration
Curtain (Long)	Rideau (long)
Curtain L.	Rideau L.
Curtain (Mini)	Rideau (Mini)
Curtain M.	Rideau M.
Dartboard	Cible de fléchettes
D. Board	D. Conseil d'administration
N. Stand	N. Stand
Painting (Lake)	Peinture (Lac)
Painting L.	Peinture L.
Pallet	Palette
Poster (Posture)	Affiche (Posture)
Poster P.	Affiche P.
Rack (Coat)	Porte-manteaux
Rack C.	Rack C.
Rya (Maria)	Rya (Maria)
Rya M.	Rya M.
Shelf (Metal)	Étagère (en métal)
Shelf M.	Étagère M.
Shelf (Wall)	Étagère (murale)
Shelf W.	Étagère W.
Shelf (Wood)	Étagère (en bois)
Sign (Border Zone)	Panneau (zone frontalière)
Sign BZ.	Signez BZ.
Sofa (Leather)	Canapé (en cuir)
Sofa L.	Canapé L.
Stool (Military)	Tabouret (militaire)
Stool M.	M. Stool
Stool (Padded)	Tabouret (rembourré)
Stool P.	Selles P.
Table (Cabin)	Table (cabine)
Table C.	Tableau C.
Table (Canteen)	Table (cantine)
Table (Kitchen)	Table (de cuisine)
Table K.	Tableau K.
Table (Office)	Bureau
Table. O	Tableau O
Target Stand	Support de cible
Target S.	Cible S.
Television	Télévision
TV	Télévision
Trolley (Short)	Chariot (court)
Trolley S.	Trolley S.
Trolley (Tall)	Chariot (haut)
Trolley T.	Trolley T.
Weapon Display	Présentation des armes
Weapon D.	Arme D.
Unload	Décharger
Clear Chamber	Chambre transparente
Unequip	Déséquiper
Equip	Équiper
Show	Afficher
Hide	Masquer
Activated	Activé
Not active	Inactif
All maps & zones	Toutes les cartes et zones
Active	Actif
Repair	Réparation
Craft	Artisanat
Added	Ajouté
Remove	Supprimer
Completed	Terminé
Add to Notes	Ajouter aux notes
Frozen	La Reine des neiges
Permadeath Zone	Zone de mort permanente
[Open]	[Ouvrir]
Door [Jammed]	Porte [bloquée]
Door [Occupied]	Porte [Occupée]
Door [Close]	Porte [Fermer]
Door [Open]	Porte [ouverte]
Sleep (Random sleep: 6-12h)	Sommeil (durée aléatoire : 6 à 12 h)
Turn Off	Éteindre
Turn On	Allumer
Radio [Turn Off]	Radio [Éteindre]
Radio [Turn On]	Radio [Allumer]
Television [Turn Off]	Télévision [Éteindre]
Television [Turn On]	Télévision [Allumer]
Rescue Cat	Chat sauvé
Cat is eating, do not disturb	Le chat est en train de manger, ne le dérangez pas
Fuel Tank [89%]	Réservoir de carburant [89 %]
Feed cat:	Nourrir le chat :
Corpse	Cadavre
Indoors	À l'intérieur
Indoor	En intérieur
Mine	Le mien
Lure	Leurre
