WHERE	SUB	KIND	untranslatable	method	filename	filetype	location	parent	name	type	property	unique_id	text	translation	DESCRIPTION	Comments		max_length
Inventory	Stats	String	0	substr	UI/Interface	tscn	UI/Interface	Character/Medical/Elements/Overweight	Info		title	1472180750	Overweight	Übergewicht				
Inventory	Stats	String	0	static	UI/Interface	tscn	UI/Interface	Character/Medical/Elements/Overweight	Info		info	1472180750	"A condition where you are carrying too much weight and movement becomes unsustainable.

Causes:
- Inventory Weight > Carry Capacity

Symptoms
- All stamina consumption [+50%]
- All stamina regeneration [Blocked]
- Movement speed [-50%]
- Jump height [-50%]

Cures:
- Inventory Weight < Carry Capacity"	"Ein Zustand, bei dem du zu viel Gewicht trägst und dich nicht mehr normal bewegen kannst.

Ursachen:
- Gewicht im Inventar > Tragkraft

Symptome
- Ausdauerverbrauch [+50 %]
- Ausdauerregeneration [blockiert]
- Bewegungsgeschwindigkeit [-50 %]
- Sprunghöhe [-50 %]

Behandlung:
- Gewicht im Inventar < Tragkraft"				
Inventory	Stats	String	0	static	UI/Interface	tscn	UI/Interface	Character/Medical/Elements/Overweight	Info		type	1472180750	Medical Condition	Gesundheitszustand				
Inventory	Stats	String	0	static	UI/Interface	tscn	UI/Interface	Character/Medical/Elements/Starvation	Info		title	1549426522	Starvation	Hungertod				
Inventory	Stats	String	0	static	UI/Interface	tscn	UI/Interface	Character/Medical/Elements/Starvation	Info		info	1549426522	"A condition where you have a lack of calories and essential nutrients.

Causes:
- Energy [0]

Symptoms:
- Health [-1 unit / 10 sec]
- Stamina consumption [+50%]
- Stamina regeneration [-50%]

Cures:
- Consumables"	"Ein Zustand, bei dem dir Kalorien und wichtige Nährstoffe fehlen.

Ursachen:
- Energie [0]

Symptome:
- Gesundheit [-1 Einheit / 10 Sek.]
- Ausdauerverbrauch [+50 %]
- Ausdauerregeneration [-50 %]

Heilmittel:
- Verbrauchsgegenstände"				
Inventory	Stats	String	0	static	UI/Interface	tscn	UI/Interface	Character/Medical/Elements/Starvation	Info		type	1549426522	Medical Condition	Gesundheitszustand				
Inventory	Stats	String	0	static	UI/Interface	tscn	UI/Interface	Character/Medical/Elements/Dehydration	Info		title	986386791	Dehydration	Dehydrierung				
Inventory	Stats	String	0	static	UI/Interface	tscn	UI/Interface	Character/Medical/Elements/Dehydration	Info		info	986386791	"A condition where your body doesn't have enough fluids to function normally.

Causes:
- Hydration [0]

Symptoms:
- Health [-1 unit / 10 sec]
- All stamina consumption [+50%]
- All stamina regeneration [-50%]

Cures:
- Consumables"	"Ein Zustand, bei dem dein Körper nicht über genügend Flüssigkeit verfügt, um normal zu funktionieren.

Ursachen:
- Flüssigkeitszufuhr [0]

Symptome:
- Gesundheit [-1 Einheit / 10 Sek.]
- Gesamter Ausdauerverbrauch [+50 %]
- Gesamte Ausdauerregeneration [-50 %]

Behandlung:
- Verbrauchsgegenstände"				
Inventory	Stats	String	0	static	UI/Interface	tscn	UI/Interface	Character/Medical/Elements/Dehydration	Info		type	986386791	Medical Condition	Gesundheitszustand				
Inventory	Stats	String	0	static	UI/Interface	tscn	UI/Interface	Character/Medical/Elements/Bleeding	Info		title	1768354194	Bleeding	Blutung				
Inventory	Stats	String	0	static	UI/Interface	tscn	UI/Interface	Character/Medical/Elements/Bleeding	Info		info	1768354194	"A condion where you have a minor bleeding from small cuts or scrapes.

Causes: 
- Weapon damage
- Explosion damage
- Fall damage
- Razor wire

Symptoms:
- Health [-1 unit / 5 sec]

Cures: 
- Bandage
- Tourniquet
- Medkit
- IFAK / AFAK"	"Ein Zustand, bei dem es zu leichten Blutungen durch kleine Schnitte oder Schürfwunden kommt.

Ursachen: 
- Schaden durch Waffen
- Explosionsschaden
- Sturzschaden
- Stacheldraht

Symptome:
- Gesundheit [-1 Einheit / 5 Sek.]

Behandlung: 
- Verband
- Tourniquet
- Medikit
- IFAK / AFAK"				
Inventory	Stats	String	0	static	UI/Interface	tscn	UI/Interface	Character/Medical/Elements/Bleeding	Info		type	1768354194	Medical Condition	Gesundheitszustand				
Inventory	Stats	String	0	static	UI/Interface	tscn	UI/Interface	Character/Medical/Elements/Fracture	Info		title	139365606	Fracture	Bruch				
Inventory	Stats	String	0	static	UI/Interface	tscn	UI/Interface	Character/Medical/Elements/Fracture	Info		info	139365606	"A condition where you have a partial or complete break in the bone.

Causes: 
- Weapon damage
- Explosion damage
- Fall damage

Symptoms:
- Health [-1 unit / 5 sec]
- Movement speed [-50%]
- Jump height [-50%]

Cures: 
- Splint
- Medkit
- IFAK / AFAK"	"Ein Zustand, bei dem ein Knochen teilweise oder vollständig gebrochen ist.

Ursachen: 
- Schaden durch Waffen
- Explosionsschaden
- Sturzschaden

Symptome:
- Gesundheit [-1 Einheit / 5 Sek.]
- Bewegungsgeschwindigkeit [-50 %]
- Sprunghöhe [-50 %]

Behandlungen: 
- Schiene
- Medikit
- IFAK / AFAK"				
Inventory	Stats	String	0	substr									Explosion	Explosion				
Inventory	Stats	String	0	substr									Fall	Herbst				
Inventory	Stats	String	0	static	UI/Interface	tscn	UI/Interface	Character/Medical/Elements/Fracture	Info		type	139365606	Medical Condition	Gesundheitszustand				
Inventory	Stats	String	0	static	UI/Interface	tscn	UI/Interface	Character/Medical/Elements/Burn	Info		title	275854551	Burn	Verbrennen				
Inventory	Stats	String	0	static	UI/Interface	tscn	UI/Interface	Character/Medical/Elements/Burn	Info		info	275854551	"A condition where you have a tissue damage from intense heat or high-voltage electric current.

Causes:
- Fire damage
- Electrical damage

Symptoms:
- Health [-1 unit / 5 sec]

Cures:
- Balm
- Lotion
- Medkit
- IFAK / AFAK"	"Ein Zustand, bei dem Gewebeschäden durch intensive Hitze oder elektrischen Hochspannungsstrom entstehen.

Ursachen:
- Brandschäden
- Elektrische Schäden

Symptome:
- Gesundheit [-1 Einheit / 5 Sek.]

Behandlungen:
- Salbe
- Lotion
- Medikit
- IFAK / AFAK"				
Inventory	Stats	String	0	static	UI/Interface	tscn	UI/Interface	Character/Medical/Elements/Burn	Info		type	275854551	Medical Condition	Gesundheitszustand				
Inventory	Stats	String	0	static	UI/Interface	tscn	UI/Interface	Character/Medical/Elements/Frostbite	Info		title	24250462	Frostbite	Erfrierungen				
Inventory	Stats	String	0	static	UI/Interface	tscn	UI/Interface	Character/Medical/Elements/Frostbite	Info		info	24250462	"A condition where you have hypothermia or body part freezes from cold exposure.

Causes: 
- Body temperature [0]

Symptoms:
- Health [-1 unit / 5 sec]

Cures:
- Fire sources
- Sleeping Bag
- Thermal Blanket"	"Ein Zustand, bei dem man unter Unterkühlung leidet oder Körperteile aufgrund von Kälteeinwirkung erfrieren.

Ursachen: 
- Körpertemperatur [0]

Symptome:
- Gesundheit [-1 Einheit / 5 Sek.]

Behandlungen:
- Feuerquellen
- Schlafsack
- Rettungsdecke"				
Inventory	Stats	String	0	static	UI/Interface	tscn	UI/Interface	Character/Medical/Elements/Frostbite	Info		type	24250462	Medical Condition	Gesundheitszustand				
Inventory	Stats	String	0	static	UI/Interface	tscn	UI/Interface	Character/Medical/Elements/Insanity	Info		title	1233339607	Insanity	Wahnsinn				
Inventory	Stats	String	0	static	UI/Interface	tscn	UI/Interface	Character/Medical/Elements/Insanity	Info		info	1233339607	"A condition where your sanity breaks and you start having dark thoughts.

Causes: 
- Mental [0]

Symptoms:
- Health [-1 unit / 10 sec]

Cures:
- Consumables
- Sleeping
- Fire sources
- Instruments"	"Ein Zustand, in dem deine geistige Gesundheit zusammenbricht und du anfängst, düstere Gedanken zu hegen.

Ursachen: 
- Psychisch [0]

Symptome:
- Gesundheit [-1 Einheit / 10 Sek.]

Heilmittel:
- Verbrauchsgegenstände
- Schlafen
- Feuerquellen
- Instrumente"				
Inventory	Stats	String	0	static	UI/Interface	tscn	UI/Interface	Character/Medical/Elements/Insanity	Info		type	1233339607	Medical Condition	Gesundheitszustand				
Inventory	Stats	String	0	static	UI/Interface	tscn	UI/Interface	Character/Medical/Elements/Poisoning	Info		title	379297031	Poisoning	Vergiftung				
Inventory	Stats	String	0	static	UI/Interface	tscn	UI/Interface	Character/Medical/Elements/Poisoning	Info		info	379297031	"A condition where toxic substance entered your digestion or lungs.

Causes:
- Chemical damage
- Toxic consumables

Symptoms:
- Health [-1 unit / 2 sec]

Cures:
- Medkit
- AFAK"	"Ein Zustand, bei dem giftige Substanzen in deinen Verdauungstrakt oder deine Lunge gelangt sind.

Ursachen:
- Chemische Schädigung
- Giftige Verbrauchsgegenstände

Symptome:
- Gesundheit [-1 Einheit / 2 Sek.]

Behandlungen:
- Medikit
- AFAK"				
Inventory	Stats	String	0	static	UI/Interface	tscn	UI/Interface	Character/Medical/Elements/Poisoning	Info		type	379297031	Medical Condition	Gesundheitszustand				
Inventory	Stats	String	0	static	UI/Interface	tscn	UI/Interface	Character/Medical/Elements/Rupture	Info		title	71304217	Rupture	Bruch				
Inventory	Stats	String	0	static	UI/Interface	tscn	UI/Interface	Character/Medical/Elements/Rupture	Info		info	71304217	"A critical condition where you have a catastrofal bleeding or major internal wound.

Causes: 
- Weapon damage
- Explosion damage

Symptoms:
- Health [-1 unit / 1 sec]

Cures:
- Medkit
- IFAK / AFAK"	"Ein kritischer Zustand, bei dem du eine lebensbedrohliche Blutung oder eine schwere innere Verletzung erlitten hast.

Ursachen: 
- Schaden durch Waffen
- Explosionsschaden

Symptome:
- Gesundheit [-1 Einheit / 1 Sek.]

Behandlungen:
- Medikit
- IFAK / AFAK"				
Inventory	Stats	String	0	static	UI/Interface	tscn	UI/Interface	Character/Medical/Elements/Rupture	Info		type	71304217	Medical Condition	Gesundheitszustand				
Inventory	Stats	String	0	static	UI/Interface	tscn	UI/Interface	Character/Medical/Elements/Headshot	Info		title	1309688651	Headshot	Kopfschuss				
Inventory	Stats	String	0	static	UI/Interface	tscn	UI/Interface	Character/Medical/Elements/Headshot	Info		info	1309688651	"A critical condition where you have a major head related wound.

Causes: 
- Weapon damage

Symptoms:
- Health [-1 unit / 1 sec]

Cures:
- Medkit
- IFAK / AFAK"	"Ein kritischer Zustand, bei dem du eine schwere Kopfverletzung erlitten hast.

Ursachen: 
- Waffenverletzung

Symptome:
- Gesundheit [-1 Einheit / 1 Sek.]

Behandlungen:
- Medikit
- IFAK / AFAK"				
Inventory	Stats	String	0	static	UI/Interface	tscn	UI/Interface	Character/Medical/Elements/Headshot	Info		type	1309688651	Medical Condition	Gesundheitszustand				
Inventory	Stats	String	0	static	UI/Interface	tscn	UI/Interface	Character/Stats/Elements/Day	Info		title	1507600508	Day	Tag				
Inventory	Stats	String	0	substr									Day	Tag				
Inventory	Stats	String	0	static	UI/Interface	tscn	UI/Interface	Character/Stats/Elements/Day	Info		info	1507600508	"Number of Days survived.

New day begins at 00:00 midnight and certain amount of days will unlock new game events.

Upcoming events can be displayed by using the Events tool."	"Anzahl der überstandenen Tage.

Ein neuer Tag beginnt um 00:00 Uhr Mitternacht, und nach einer bestimmten Anzahl von Tagen werden neue Spielereignisse freigeschaltet.

Bevorstehende Ereignisse können über das Tool „Ereignisse“ angezeigt werden."				
Inventory	Stats	String	0	static	UI/Interface	tscn	UI/Interface	Character/Stats/Elements/Day	Info		type	1507600508	Progression Stat	Fortschrittsstatistik				
Inventory	Stats	String	0	static	UI/Interface	tscn	UI/Interface	Character/Stats/Elements/Shelters	Info		title	821447952	Shelters	Notunterkünfte				
Inventory	Stats	String	0	static	UI/Interface	tscn	UI/Interface	Character/Stats/Elements/Shelters	Info		info	821447952	"Number of Shelters unlocked.

Shelters are safe zones for saving your progression and loot. Game world has multiple shelters and these vary in terms of theme, size and customizability.

New game starts with two unlocked Shelters called Cabin and Tent.

Additional Shelters can be unlocked with keys which you acquire by completing Tasks from different Traders."	"Anzahl der freigeschalteten Zufluchtsorte.

Zufluchtsorte sind sichere Zonen, in denen du deinen Spielfortschritt und deine Beute speichern kannst. In der Spielwelt gibt es mehrere Zufluchtsorte, die sich hinsichtlich Thema, Größe und Anpassungsmöglichkeiten unterscheiden.

Ein neues Spiel beginnt mit zwei freigeschalteten Zufluchtsorten namens „Hütte“ und „Zelt“.

Weitere Zufluchtsorte können mit Schlüsseln freigeschaltet werden, die du erhältst, wenn du Aufgaben verschiedener Händler erfüllst."				
Inventory	Stats	String	0	static	UI/Interface	tscn	UI/Interface	Character/Stats/Elements/Shelters	Info		type	821447952	Progression Stat	Fortschrittsstatistik				
Inventory	Stats	String	0	static	UI/Interface	tscn	UI/Interface	Character/Stats/Elements/Tasks	Info		title	1384285326	Tasks	Aufgaben				
Inventory	Stats	String	0	static	UI/Interface	tscn	UI/Interface	Character/Stats/Elements/Tasks	Info		info	1384285326	"Number of Tasks completed.

Tasks are item-based jobs from Traders. Tasks can be interconnected between multiple Traders and might also require non-lootable items with crafting.

Tasks are linked to cheaper trading prices (Trader Tax) and acquiring keys to unlock new Shelters and special rooms."	"Anzahl der abgeschlossenen Aufgaben.

Aufgaben sind gegenstandsbezogene Aufträge von Händlern. Aufgaben können sich über mehrere Händler hinweg erstrecken und erfordern unter Umständen auch nicht plünderbare Gegenstände, die hergestellt werden müssen.

Aufgaben sind mit günstigeren Handelspreisen (Händlersteuer) sowie dem Erhalt von Schlüsseln zum Freischalten neuer Unterkünfte und Spezialräume verbunden."				
Inventory	Stats	String	0	static	UI/Interface	tscn	UI/Interface	Character/Stats/Elements/Tasks	Info		type	1384285326	Progression Stat	Fortschrittsstatistik				
Inventory	Stats	String	0	static	UI/Interface	tscn	UI/Interface	Character/Stats/Elements/Quests	Info		title	1702334479	Quests	Quests				
Inventory	Stats	String	0	static	UI/Interface	tscn	UI/Interface	Character/Stats/Elements/Quests	Info		info	1702334479	"Number of Quests completed.

Quests are lore-based missions from Traders. Quests can be interconnected between multiple Traders and might require certain events before becoming available."	"Anzahl der abgeschlossenen Quests.

Quests sind auf der Spielwelt basierende Aufträge von Händlern. Quests können über mehrere Händler hinweg miteinander verknüpft sein und erfordern unter Umständen bestimmte Ereignisse, bevor sie verfügbar werden."				
Inventory	Stats	String	0	static	UI/Interface	tscn	UI/Interface	Character/Stats/Elements/Quests	Info		type	1702334479	Progression Stat	Fortschrittsstatistik				
Inventory	Stats	String	0	static	UI/Interface	tscn	UI/Interface	Character/Stats/Elements/CDS	Info		title	2004804582	Civil Defence Shelters	Zivilschutzbunker				
Inventory	Stats	String	0	static	UI/Interface	tscn	UI/Interface	Character/Stats/Elements/CDS	Info		info	2004804582	"Number of CDS completed.

Civil Defence Shelters (CDS) are concrete bunkers and underground areas designed to offer protection against military threats.

After the Area 05 evacuation, these CDS's were overrun and most of the survival gear inside them were stolen.

You can complete a CDS by clearing out the hostile enemies and connecting the CDS emergency broadcasting radio back on."	"Anzahl der gesicherten Zivilschutzbunker.

Zivilschutzbunker (CDS) sind Betonbunker und unterirdische Räume, die Schutz vor militärischen Bedrohungen bieten sollen.

Nach der Evakuierung von Gebiet 05 wurden diese Zivilschutzbunker überrannt und der Großteil der darin befindlichen Überlebensausrüstung gestohlen.

Du kannst einen Zivilschutzbunker sichern, indem du die feindlichen Gegner ausschaltest und den Notfunk des Zivilschutzbunkers wieder in Betrieb nimmst."				
Inventory	Stats	String	0	static	UI/Interface	tscn	UI/Interface	Character/Stats/Elements/CDS	Info		type	2004804582	Progression Stat	Fortschrittsstatistik				
Inventory	Stats	String	0	static	UI/Interface	tscn	UI/Interface	Character/Stats/Elements/?	Info		title	1661761957	Silent Night	Stille Nacht				
Inventory	Stats	String	0	static	UI/Interface	tscn	UI/Interface	Character/Stats/Elements/?	Info		info	1661761957	"There will be a silent night when all fades away.

When you look up, you see the North Star, your only light in the darkness.

This light reminds you of home, a place where you came from and where you will return.

You feel safe, a peaceful moment that feels like the ending you wanted.

Then your last light disappears, the sky turns red and the silence breaks."	"Es wird eine stille Nacht geben, in der alles verblasst.

Wenn du aufblickst, siehst du den Polarstern, dein einziges Licht in der Dunkelheit.

Dieses Licht erinnert dich an deine Heimat, den Ort, von dem du gekommen bist und an den du zurückkehren wirst.

Du fühlst dich geborgen, ein friedlicher Moment, der sich wie das Ende anfühlt, das du dir gewünscht hast.

Dann verschwindet dein letztes Licht, der Himmel färbt sich rot und die Stille bricht."				
Inventory	Trader	String	0	static	UI/Interface	tscn	UI/Interface	Character/Stats/Elements/?	Info		type	1661761957	Special Event	Sonderveranstaltung				
Inventory	Trader	String	0	static	UI/Interface	tscn	UI/Interface	Supply/Header/Value	Info		title	1910765267	Supply Value	Lieferwert				
Inventory	Trader	String	0	static	UI/Interface	tscn	UI/Interface	Supply/Header/Value	Info		info	1910765267	A price value (€) of all supply items.	Der Gesamtpreis (in €) aller Lieferpositionen.				
Inventory	Trader	String	0	static	UI/Interface	tscn	UI/Interface	Supply/Header/Value	Info		type	1910765267	Trader Stat	Händler-Statistik				
Inventory	Trader	String	0	static	UI/Interface	tscn	UI/Interface	Trader/Panel	Info		info	844527464	"A friendly NPC with trading supply, tasks and specialized services.

Name: Commonly known name among locals.
Tax: Price multiplier for supply items.
Tasks: Number of completed tasks.
Resupply: Time when supply resets."	"Ein freundlicher NPC, der Handelsgüter, Aufgaben und spezielle Dienstleistungen anbietet.

Name: Der unter Einheimischen gebräuchliche Name.
Steuer: Preisaufschlag für Handelsgüter.
Aufgaben: Anzahl der abgeschlossenen Aufgaben.
Nachschub: Zeitpunkt, zu dem der Vorrat wieder aufgefüllt wird."				
Inventory	Trader	String	0	static	UI/Interface	tscn	UI/Interface	Trader/Panel	Info		type	844527464	Trader Info	Händlerinformationen				
Inventory	Trader	String	0	static	UI/Interface	tscn	UI/Interface	Deal/Panel	Info		title	1021981031	Deal	Angebot				
Inventory	Trader	String	0	static	UI/Interface	tscn	UI/Interface	Deal/Panel	Info		info	1021981031	"A deal balance meter which compares selected item values.

Requsted Value (€) is calculated from selected Supply items with Tax added.

Offer Value (€) is calculated from selected Inventory items.

Deal can be accepted when Deal Meter is within green area which means Offer Value matches or proceeds Request Value + Tax."	"Ein Deal-Balance-Meter, das die Werte ausgewählter Artikel vergleicht.

Der angeforderte Wert (€) wird aus den ausgewählten Lieferartikeln zuzüglich Steuern berechnet.

Der Angebotswert (€) wird aus den ausgewählten Lagerartikeln berechnet.

Das Geschäft kann angenommen werden, wenn sich das Deal-Meter im grünen Bereich befindet, was bedeutet, dass der Angebotswert dem angeforderten Wert zuzüglich Steuern entspricht oder diesen übersteigt."				
Inventory	Trader	String	0	static	UI/Interface	tscn	UI/Interface	Deal/Panel	Info		type	1021981031	Deal Meter	Deal-Anzeige				
