text	translation
Bandage (Improvised)	Kötszer (rögtönzött)
Cold Medicine	M.fázás ellen
C. Med.	Mf. ellen
Deodorant	Dezodor
Deodora.	Dezodor
Gum	Rágó
Lotion	Testápoló
Medkit	Elsősegélydoboz
Melatonin	Melatonin
Melaton.	Melaton.
Painkill.	Fáj.csillapító
Saline	Sóoldat
Splint	Rögzítősin
Splint (Improvised)	Rögzítősin (rögtönzött)
Thermal Blanket	Hőtakaró
Thermal	Hőtakaró
Tissues	Papírzsebkendő
Sneeze	Orrfújás
Tourniquet	Érszorító
Tourni.	Érszor.
Tourniquet (Improvised)	Érszorító (rögtönzött)
Wipes	Törlőkendő
Wipe	Törlés
Misc	Egyéb
Blanket	Takaró
Board Game	Táblajáték
B. Game	T.játék
Bucket	Vödör
Coffee Filter	Kávészűrő
C. Filter	Kávész.
Duct Tape	Szigszalag
D. Tape	Sz.szalag
Happy Stove	Tűzhely
H. Stove	Tűzhely
Jerry Can	Kanna
Jerry C.	Kanna
Lumber	Deszka
Map	Térkép
Map (Tactical)	Térkép (taktikai)
T. Map	T.térkép
Matches	Gyufák
Mat.	Gyufa
Mattress	Matrac
Mess Kit	Csajka
Nails	Szegek
Oil Filter	Olajszűrő
O. Filter	O.szűrő
Pillow	Párna
Rags	Rongyok
Sleeping_Bag	Hálózsák
Sleeping Bag	Hálózsák
S. Bag	Hálózsák
Sticks	Botok
Tackle Box	Horgászláda
Tackle B.	Horgászláda
Toilet Paper	WC-papír
T. Paper	WC-p.
Toolbox	Szerszámos
Water Lock	Erjesztődugó
W. Lock	Erj.dugó
Weapon Repair Kit	Fegyver javítókészlet
Repair Kit	Javítókészlet
Rig	Mellény
LVPC (Green)	LVPC (Zöld)
LVPC (Winter)	LVPC (Téli)
Fishing Vest	Horgászmellény
F. Vest	Horgászmellény
Weapon	Fegyver
Mag.	Tár
KA-12 Magazine	KA-12 tár
KA-M Magazine	KA-M tár
KAS-74U Magazine	KAS-74U tár
C1911 Magazine	C1911 tár
G7 Magazine	G7 tár
KAR-21 Magazine (.223)	KAR-21 tár (.223)
KAR-21 Magazine (.308)	KAR-21 tár (.308)
KAR-21 Barrel (.308)	KAR-21 cső (.308)
KAR-21 Barrel	KAR-21 cső
Barrel	Cső
KP-31 Drum	KP-31 dobtár
Drum	Dobtár
STANAG Magazine	STANAG tár
M78 Magazine	M78 tár
Karov	Karov
Karov Magazine	Karov tár
Mosin	Mosin
PM5 Magazine	PM5 tár
MP7 Magazine	MP7 tár
P3 Magazine	P3 tár
RK Magazine	RK tár
VSD Magazine	VSD tár
SS Magazine	SS tár
Ammo	Lőszer
Attachment	Kiegészítő
Hybrid	Hibrid
Kobra	Kobra
Leopard	Leopard
Micro	Micro
Monster	Monster
Thor	Thor
Fire [Ignite]	Tűz [Megyújtás]
Fire [Matches not equipped]	Tűz [Nincs gyufa]
Fire [Extinguish]	Tűz [Eloltás]
New Furniture Added [Catalog]	Új bútorok hozzáadva [Katalógus]
Boss Killed	Főellenség legyőzve
Cat Rescued	Macska megmentve
Cat Vital Activated	Macsak életjelei aktíválva
Cat Died	A macska elpusztult
You have been spotted!	Észleltek!
Player Returned	A játékos visszatért
Airdrop	Légi segélyszállítmány
Tutorial Crate	Oktatóanyag-csomag
Electric Box	Elektromos kapcsolódoboz
Medical Cabinet	Gyógyszeres szekrény
Office Cabinet	Irodai szekrény
Cabinet	Szekrény
Corpse	Holttest
Bandit Corpse	Bandita holttest
Crate Military	Katonai láda
Crate Special	Speciális láda
Wooden Crate	Faláda
Garbage	Szemeteszsákok
Fireplace	Kandalló
Freezer	Fagyasztó
Fridge	Hűtőszekrény
Fusebox	Biztosítékdoboz
Locker	Szekrény
Mailbox	Postaláda
Nightstand	Éjjeliszekrény
Boxes	Kartondoboz
Stove	Tűzhely
Furniture	Bútor
Furnitures	Bútorok
Bed (Civilian)	Ágy (polgári)
Bed C.	Ágy.
Bed (Nomad)	Ágy (nomád)
Bed N.	Ágy.
Cabinet (Medical)	Szekrény (gyógyszeres)
Cabinet M.	Szekrény.
Cabinet (Office)	Szekrény (irodai)
Cabinet. 0	Szekrény. 0
Cabinet (Wood)	Szekrény (fa)
Cabinet W.	Szekrény.
Carpet (Persian)	Szőnyeg (perzsa)
Carpet P.	Szőnyeg.
Carpet (Rag)	Szőnyeg (rongy)
Carpet R.	Szőnyeg.
Chair (Office)	Szék (iroda)
Chair O.	Szék i.
Chair (School)	Szék (iskolai)
Chair S.	Szék.
Sun Chair	Napozószék
S. Chair	Napozószék
Crate (Military)	Láda (katonai)
Crate M.	Láda.
Crate (Special)	Láda (speciális)
Crate S.	Láda.
Cupboard	Szekrény
C. Board	Szekrény
Curtain (Long)	Függöny (hosszú)
Curtain L.	Függöny h.
Curtain (Mini)	Függöny (mini)
Curtain M.	Függöny.
Dartboard	Darts-tábla
D. Board	Darts-tábla
N. Stand	Kis asztal
Painting (Lake)	Festmény (Tó)
Painting L.	Festmény.
Pallet	Raklap
Poster (Posture)	Poszter (Helyes testtartás)
Poster P.	"Poszter: Helyes 
testtartás."
Rack (Coat)	Ruhaakasztó (kabát)
Rack C.	Ruhaakasztó.
Rya (Maria)	(Maria)
Rya M.	Maria.
Shelf (Metal)	Polc (fém)
Shelf M.	Polc.
Shelf (Wall)	Polc (fali)
Shelf W.	Polc.
Shelf (Wood)	Polc (fa)
Sign (Border Zone)	Tábla (határ)
Sign BZ.	Tábla.
Sofa (Leather)	Kanapé (bőr)
Sofa L.	Kanapé.
Stool (Military)	Szék (katonai)
Stool M.	Szék.
Stool (Padded)	Szék (párnázott)
Stool P.	Szék.
Table (Cabin)	Asztal (kabin)
Table C.	Asztal.
Table (Canteen)	Asztal (étkező)
Table (Kitchen)	Asztal (konyha)
Table K.	Asztal.
Table (Office)	Asztal (iroda)
Table. O	Asztal
Target Stand	Célállvány
Target S.	Célállvány.
Television	Televizió
TV	TV
Trolley (Short)	Kocsi (rövid)
Trolley S.	Kocsi.
Trolley (Tall)	Kocsi (magas)
Trolley T.	Kocsi.
Weapon Display	Fegyvertartó
Weapon D.	Fegyvertartó.
Unload	Kitárazás
Clear Chamber	Cső ürítése
Unequip	Leszerelés
Equip	Felszerelés
Show	Bővebben
Hide	Elrejtés
Activated	Aktiválva
Not active	Nincs aktiválva
All maps & zones	Összes térkép és zóna
Active	Aktív
Repair	Javítás
Craft	Barkácsolás
Added	Hozzáadva
Remove	Eltávolítás
Completed	Befejezve
Add to Notes	Jegyzetekhez adás
Frozen	Fagyott
Permadeath Zone	Permadeath zóna
[Open]	[Nyitás]
Door [Jammed]	Ajtó [beragadt]
Door [Occupied]	Ajtó [Használatban]
Door [Close]	Ajtó [Bezárás]
Door [Open]	Ajtó [Nyitás]
Sleep (Random sleep: 6-12h)	Alvás (véletlenszerű alvás: 6–12 óra)
Turn Off	Kikapcsolás
Turn On	Bekapcsolás
Radio [Turn Off]	Rádió [Kikapcsolás]
Radio [Turn On]	Rádió [Bekapcsolás]
Television [Turn Off]	Televízió[Kikapcsolás]
Television [Turn On]	Televízió [Bekapcsolás]
Rescue Cat	Megmentett macska
Cat is eating, do not disturb	A macska éppen eszik. Kérlek, ne zavard
Fuel Tank [89%]	Üzemanyagtartály [89%]
Feed cat:	A macska etetése:
Indoors	Belső tér
Indoor	Belső tér
Mine	Bánya
Lure	Csali
(Military)	(Katonai)
